Entity,Code,Date,daily_new_confirmed,annotations,icl_mean,ihme_mean,yyg_mean,lshtm_median
Russia,RUS,2020-05-10,10660.28571,,37716.06,29243.5032942139,32638.0,27675.9719795437
Russia,RUS,2020-05-11,10714.42857,,38041.6,29857.912890736297,32047.0,28371.2948249113
Russia,RUS,2020-05-12,10868.0,,38491.85,30371.974677669,31484.0,29353.662109170098
Russia,RUS,2020-05-13,10981.85714,,38914.74,30774.4253531352,30941.0,30245.326711153302
Russia,RUS,2020-05-14,10906.0,,39388.66,31059.7470442636,30433.0,30607.5557937388
Russia,RUS,2020-05-15,10726.42857,,39901.6,31228.5540038479,29937.0,30645.2705485142
Russia,RUS,2020-05-16,10712.0,,40487.12,31286.922516948598,29462.0,31114.225067588
Russia,RUS,2020-05-17,10481.0,,41058.48,31244.988760390297,29012.0,30902.89035821
Russia,RUS,2020-05-18,10294.85714,,41682.5,31115.294892808197,28585.0,30758.953997445096
Russia,RUS,2020-05-19,9904.85714,,42336.19,30911.546897674703,28183.0,29932.8943551673
Russia,RUS,2020-05-20,9671.14286,,42935.39,30647.931099564503,27805.0,29505.180779065802
Russia,RUS,2020-05-21,9490.57143,,43433.82,30338.6627046086,27451.0,29174.773339519303
Russia,RUS,2020-05-22,9329.85714,,43550.63,29997.6890136236,27122.0,28846.2042413183
Russia,RUS,2020-05-23,9086.42857,,43483.06,29638.438575884,26819.0,28207.2127117845
Russia,RUS,2020-05-24,9119.85714,,43346.94,29273.476690584303,26542.0,28381.2366524398
Russia,RUS,2020-05-25,8961.28571,,43238.28,28914.044737970897,26290.0,27918.6614239794
Russia,RUS,2020-05-26,8964.14286,,43214.63,28569.5526167487,26065.0,27926.0090250046
Russia,RUS,2020-05-27,8914.42857,,43199.74,28247.338857485,25866.0,27743.373326844103
Russia,RUS,2020-05-28,8853.57143,,43219.29,27952.7528672763,25693.0,27506.517908871298
Russia,RUS,2020-05-29,8785.28571,,43298.36,27689.4228468945,25546.0,27233.549930557798
Russia,RUS,2020-05-30,8739.28571,,43291.54,27459.7195112381,25424.0,27022.471456054504
Russia,RUS,2020-05-31,8670.42857,,43257.67,27265.2924405483,25328.0,26738.914061770898
Russia,RUS,2020-06-01,8766.0,,43293.61,27107.5105666074,25255.0,26964.2677660548
Russia,RUS,2020-06-02,8778.71429,,43383.79,26987.6006510104,25204.0,26940.200942139
Russia,RUS,2020-06-03,8771.28571,,43433.28,26906.634594696403,25175.0,26864.3053311342
Russia,RUS,2020-06-04,8799.57143,,43420.53,26865.390777677203,25166.0,26910.938845492597
Russia,RUS,2020-06-05,8865.28571,,43303.74,26864.038961734,25176.0,27087.754372226802
Russia,RUS,2020-06-06,8887.28571,,42965.4,26901.8829699356,25204.0,27149.2763518192
Russia,RUS,2020-06-07,8873.42857,,42784.66,26977.1830009189,25247.0,27121.6823570404
Russia,RUS,2020-06-08,8832.85714,,42538.08,27087.0230146878,25305.0,27034.258608148102
Russia,RUS,2020-06-09,8825.71429,,42370.36,27227.2852871721,25377.0,27072.1157894596
Russia,RUS,2020-06-10,8787.42857,,42221.13,27392.777568653302,25460.0,27038.1789853063
Russia,RUS,2020-06-11,8768.57143,,42107.51,27577.3994231924,25554.0,27088.1652861275
Russia,RUS,2020-06-12,8761.14286,,41920.03,27774.317536797298,25659.0,27198.2467180426
Russia,RUS,2020-06-13,8798.42857,,41823.44,27976.152198146403,25772.0,27472.9778495499
Russia,RUS,2020-06-14,8777.14286,,41530.92,28175.163963288,25893.0,27590.312620201603
Russia,RUS,2020-06-15,8755.85714,,41270.81,28363.4236535803,26022.0,27731.4646216135
Russia,RUS,2020-06-16,8650.28571,,41175.42,28532.982181440802,26158.0,27626.2864640442
Russia,RUS,2020-06-17,8600.71429,,41061.82,28676.0565678919,26300.0,27718.167436364798
Russia,RUS,2020-06-18,8520.57143,,40961.74,28785.2532994908,26447.0,27728.2711323034
Russia,RUS,2020-06-19,8379.28571,,40857.6,28853.8173115645,26600.0,27550.549794354
Russia,RUS,2020-06-20,8234.28571,,40669.25,28875.9882304863,26757.0,27366.240233073902
Russia,RUS,2020-06-21,8117.57143,,40470.4,28847.5489092846,26918.0,27278.6207697275
Russia,RUS,2020-06-22,7959.42857,,40313.96,28766.224870305898,27084.0,27049.7928601207
Russia,RUS,2020-06-23,7867.142859999999,,40170.9,28631.8131085596,27253.0,27039.2287096164
Russia,RUS,2020-06-24,7749.57143,,39994.64,28446.120271305,27426.0,26933.0132334752
Russia,RUS,2020-06-25,7654.285709999999,,39833.01,28212.6715366601,27603.0,26890.428737558
Russia,RUS,2020-06-26,7557.57143,,39616.52,27936.191257499,27782.0,26824.7039007619
Russia,RUS,2020-06-27,7390.142859999999,,39391.52,27622.1635799665,27964.0,26482.348000835296
Russia,RUS,2020-06-28,7242.0,,39181.17,27276.4708475448,28149.0,26177.2040943586
Russia,RUS,2020-06-29,7108.142859999999,,39026.12,26905.160104320898,28336.0,25888.980846399398
Russia,RUS,2020-06-30,6982.285709999999,,38938.69,26514.273433360497,28527.0,25592.5064526398
Russia,RUS,2020-07-01,6877.714290000001,,38811.32,26109.707565546803,28719.0,25334.7421106913
Russia,RUS,2020-07-02,6789.142859999999,,38568.05,25697.0988459594,28913.0,25095.4673130777
Russia,RUS,2020-07-03,6738.714290000001,,38142.48,25281.7019324983,29109.0,24956.2679121238
Russia,RUS,2020-07-04,6727.0,,37596.14,24868.295973237404,29308.0,24919.5077970959
Russia,RUS,2020-07-05,6695.57143,,37080.65,24461.0839845316,29510.0,24769.0507916481
Russia,RUS,2020-07-06,6687.71429,,36594.39,24063.636565087003,29712.0,24666.267598519
Russia,RUS,2020-07-07,6672.28571,,36162.5,23678.7968768094,29916.0,24498.1530938018
Russia,RUS,2020-07-08,6625.85714,,35736.25,23308.673908971297,30121.0,24182.8281744559
Russia,RUS,2020-07-09,6626.71429,,35312.19,22954.731073588,30329.0,24010.5317281895
Russia,RUS,2020-07-10,6590.85714,,34865.3,22617.8911382931,30538.0,23680.3012502256
Russia,RUS,2020-07-11,6579.0,,34439.6,22298.631745284703,30748.0,23416.997251996803
Russia,RUS,2020-07-12,6576.0,,34032.62,21997.1059403404,30960.0,23170.283547988998
Russia,RUS,2020-07-13,6558.71429,,33604.84,21713.216697133998,31173.0,22863.9341705933
Russia,RUS,2020-07-14,6548.14286,,33269.74,21446.6552973348,31388.0,22577.2607904888
Russia,RUS,2020-07-15,6531.0,,32831.06,21196.928676748797,31603.0,22269.165973012798
Russia,RUS,2020-07-16,6511.0,,32461.3,20963.3710972772,31820.0,21957.4519622848
Russia,RUS,2020-07-17,6499.42857,,32112.21,20745.1192159397,32038.0,21684.072499125
Russia,RUS,2020-07-18,6466.71429,,31769.65,20541.1213136638,32256.0,24294.6850107462
Russia,RUS,2020-07-19,6412.85714,,31391.54,20350.1691510525,32475.0,23825.846519532202
Russia,RUS,2020-07-20,6340.57143,,31076.37,20170.9706268043,32695.0,20550.600965636
Russia,RUS,2020-07-21,6255.28571,,30783.14,20002.236175577098,32915.0,20110.4834029493
Russia,RUS,2020-07-22,6197.28571,,30474.42,19842.7457870475,33135.0,19781.6072519836
Russia,RUS,2020-07-23,6117.28571,,30126.68,19691.3940481081,33355.0,19406.0559984317
Russia,RUS,2020-07-24,6034.42857,,29789.48,19547.2171304537,33576.0,19045.2225180735
Russia,RUS,2020-07-25,5949.42857,,29451.23,19409.3712889426,33797.0,15901.464757014799
Russia,RUS,2020-07-26,5897.57143,,29078.24,19277.1263785658,34016.0,15747.4163881269
Russia,RUS,2020-07-27,5848.42857,,28756.34,19149.8822782433,34236.0,18293.077587698997
Russia,RUS,2020-07-28,5804.85714,,28484.39,19027.1936477551,34454.0,18140.5401810006
Russia,RUS,2020-07-29,5741.0,,28174.46,18908.8055610199,34673.0,17942.7178637689
Russia,RUS,2020-07-30,5685.71429,,27893.95,18794.7141812757,34892.0,17788.292237869
Russia,RUS,2020-07-31,5637.28571,,27694.77,18685.1979655988,35109.0,17670.331245621
Russia,RUS,2020-08-01,5590.28571,,27481.66,18580.813486381103,35325.0,17570.1757483072
Russia,RUS,2020-08-02,5531.85714,,27321.53,18482.4079549199,35541.0,17445.4994545758
Russia,RUS,2020-08-03,5483.57143,,27157.44,18391.1174674955,35756.0,17362.2618417464
Russia,RUS,2020-08-04,5449.14286,,26989.76,18308.2775648492,35973.0,17330.670882145
Russia,RUS,2020-08-05,5415.42857,,26856.43,18235.3596730133,36187.0,17307.3305789454
Russia,RUS,2020-08-06,5479.0,,26679.29,18173.9193930576,36401.0,17600.4880225998
Russia,RUS,2020-08-07,5342.14286,,26506.24,18125.5282028925,36615.0,17251.6779337488
Russia,RUS,2020-08-08,5307.71429,,26355.92,18091.7287579693,36829.0,17231.8873713203
Russia,RUS,2020-08-09,5272.0,,26146.6,18073.992838166498,37043.0,17206.0020439667
Russia,RUS,2020-08-10,5238.0,,26029.21,18073.687332422098,37256.0,17182.0327860652
Russia,RUS,2020-08-11,5198.57143,,25894.72,18092.0306348649,37470.0,17134.920653926398
Russia,RUS,2020-08-12,5168.0,,25763.68,18130.0266764909,37684.0,
Russia,RUS,2020-08-13,5051.14286,,25642.46,18188.3924660412,37898.0,
Russia,RUS,2020-08-14,5123.42857,,25651.23,18267.5231366927,38113.0,
Russia,RUS,2020-08-15,5098.28571,,25698.2,18367.397069909,38328.0,
Russia,RUS,2020-08-16,5076.71429,,25780.34,18487.5339078867,38543.0,
Russia,RUS,2020-08-17,5045.28571,,25865.45,18626.991968391398,38758.0,
Russia,RUS,2020-08-18,5013.0,,25991.42,18784.3777174205,38974.0,
Russia,RUS,2020-08-19,4984.85714,,26049.49,18957.8961784886,39190.0,
Russia,RUS,2020-08-20,4945.71429,,26153.26,19145.4480353733,39407.0,
Russia,RUS,2020-08-21,4906.85714,,26196.47,19344.692345163,39624.0,
Russia,RUS,2020-08-22,4879.0,,26255.71,19553.1109498515,39842.0,
Russia,RUS,2020-08-23,4859.0,,26289.7,19768.1142520357,40060.0,
Russia,RUS,2020-08-24,4842.28571,,26298.33,19987.133325555402,40299.0,
Russia,RUS,2020-08-25,4821.14286,,26408.4,20207.7589952559,40538.0,
Russia,RUS,2020-08-26,4813.71429,,26513.33,20427.9111853004,40779.0,
Russia,RUS,2020-08-27,4792.0,,26619.01,20646.003414023402,41023.0,
Russia,RUS,2020-08-28,4781.42857,,26875.26,20861.0870654795,41272.0,
Russia,RUS,2020-08-29,4775.57143,,27240.84,21073.051299759598,41528.0,
Russia,RUS,2020-08-30,4778.42857,,27657.12,21282.7502256935,41791.0,
Russia,RUS,2020-08-31,4796.71429,,27996.68,21492.0708524473,42059.0,
Russia,RUS,2020-09-01,4832.28571,,28480.53,21703.9678315501,42333.0,
Russia,RUS,2020-09-02,4837.0,,28897.13,21922.3963426518,42612.0,
Russia,RUS,2020-09-03,4876.42857,,29320.75,22152.190090081298,42899.0,
Russia,RUS,2020-09-04,4917.0,,29694.87,22398.9885936238,43193.0,
Russia,RUS,2020-09-05,4957.14286,,30006.3,22669.083683281602,43495.0,
Russia,RUS,2020-09-06,4994.85714,,30406.35,22969.2268163031,43804.0,
Russia,RUS,2020-09-07,5025.57143,,30794.84,23306.402071854398,44121.0,
Russia,RUS,2020-09-08,5053.0,,31148.53,23687.573801565697,44446.0,
Russia,RUS,2020-09-09,5105.85714,,31572.24,24119.3838223864,44781.0,
Russia,RUS,2020-09-10,5143.85714,,32028.08,24607.8061413933,45126.0,
Russia,RUS,2020-09-11,5196.42857,,32676.53,25157.8051941398,45480.0,
Russia,RUS,2020-09-12,5252.71429,,33474.71,25773.0531321164,45845.0,
Russia,RUS,2020-09-13,5293.14286,,34274.47,26455.5491635231,46222.0,
Russia,RUS,2020-09-14,5329.42857,,35179.62,27205.0833021131,46610.0,
Russia,RUS,2020-09-15,5375.71429,,36084.14,28018.876479668503,47012.0,
Russia,RUS,2020-09-16,5437.14286,,37013.46,28891.3384180245,47427.0,
Russia,RUS,2020-09-17,5501.71429,,37923.44,29813.7970983248,47857.0,
Russia,RUS,2020-09-18,5558.71429,,38838.04,30774.5966091712,48302.0,
Russia,RUS,2020-09-19,5616.0,,39696.93,31759.278479650497,48762.0,
Russia,RUS,2020-09-20,5698.42857,,40660.07,32750.7238801471,49240.0,
Russia,RUS,2020-09-21,5798.28571,,41619.24,33731.2277015937,49736.0,
Russia,RUS,2020-09-22,5896.42857,,42581.53,34683.9071843506,50251.0,
Russia,RUS,2020-09-23,5994.42857,,43654.95,35594.749515115094,50786.0,
Russia,RUS,2020-09-24,6103.14286,,44724.36,36455.6457725445,51341.0,
Russia,RUS,2020-09-25,6222.14286,,45931.46,37264.5821156665,51918.0,
Russia,RUS,2020-09-26,6408.85714,,47342.27,38025.5775308508,52518.0,
Russia,RUS,2020-09-27,6617.14286,,48765.36,38748.8118624348,53143.0,
Russia,RUS,2020-09-28,6862.714290000001,,50232.99,39446.6911909589,53793.0,
Russia,RUS,2020-09-29,7139.714290000001,,51808.01,40132.1419116468,54469.0,
Russia,RUS,2020-09-30,7427.857140000001,,53318.06,40746.0747287102,55174.0,
Russia,RUS,2020-10-01,7720.714290000001,,54886.32,41371.5681757225,55910.0,
Russia,RUS,2020-10-02,8056.42857,,56499.22,42016.3224450524,56676.0,
Russia,RUS,2020-10-03,8370.71429,,58199.06,42690.207850444196,57476.0,
Russia,RUS,2020-10-04,8704.42857,,59855.93,43392.3692445076,58311.0,
Russia,RUS,2020-10-05,9080.42857,,61640.33,44190.9308485155,,
Russia,RUS,2020-10-06,9473.71429,,63450.97,45017.7983574737,,
Russia,RUS,2020-10-07,9957.0,,65279.45,45840.039829949696,,
Russia,RUS,2020-10-08,10333.28571,,67175.24,46653.1915247879,,
Russia,RUS,2020-10-09,10697.28571,,69025.36,47542.601586344404,,
Russia,RUS,2020-10-10,11085.0,,70966.23,48517.8520639342,,
Russia,RUS,2020-10-11,11511.71429,,72909.43,49532.9195614421,,
Russia,RUS,2020-10-12,11959.57143,,75014.22,50606.4546751903,,
Russia,RUS,2020-10-13,12345.85714,,77206.58,51741.215782183,,
Russia,RUS,2020-10-14,12667.71429,,79317.78,52861.0873221146,,
Russia,RUS,2020-10-15,13112.85714,,81519.58,53963.0787811803,,
Russia,RUS,2020-10-16,13435.85714,,83794.63,55177.242776430896,,
Russia,RUS,2020-10-17,13867.85714,,86108.47,56530.870240245305,,
Russia,RUS,2020-10-18,14164.428569999998,,88431.94,57963.5087902442,,
Russia,RUS,2020-10-19,14373.71429,,90837.75,59462.0438903075,,
Russia,RUS,2020-10-20,14715.14286,,93283.11,,,
Russia,RUS,2020-10-21,15065.28571,,95646.75,,,
Russia,RUS,2020-10-22,15275.14286,,98187.23,,,
Russia,RUS,2020-10-23,15591.85714,,100760.29,,,
Russia,RUS,2020-10-24,15904.71429,,103434.43,,,
Russia,RUS,2020-10-25,16133.14286,,106216.43,,,
Russia,RUS,2020-10-26,16363.28571,,,,,
Russia,RUS,2020-10-27,16558.28571,,,,,
Russia,RUS,2020-10-28,16591.28571,,,,,
South Africa,ZAF,2020-02-04,,,,0.0,,
South Africa,ZAF,2020-02-05,,,,0.0,,
South Africa,ZAF,2020-02-06,,,,0.0,,
South Africa,ZAF,2020-02-07,,,,0.0,,
South Africa,ZAF,2020-02-08,,,,0.0,,
South Africa,ZAF,2020-02-09,,,,0.0,,
South Africa,ZAF,2020-02-10,,,,0.0,,
South Africa,ZAF,2020-02-11,,,,0.0,,
South Africa,ZAF,2020-02-12,,,,0.0,,
South Africa,ZAF,2020-02-13,,,,0.0,,
South Africa,ZAF,2020-02-14,,,0.0,2.5546928273560803,,
South Africa,ZAF,2020-02-15,,,0.0,4.8223735300079404,,
South Africa,ZAF,2020-02-16,,,0.29,6.92105492969784,,
South Africa,ZAF,2020-02-17,,,0.51,9.015829140716779,,
South Africa,ZAF,2020-02-18,,,0.62,11.480028229432302,,
South Africa,ZAF,2020-02-19,,,1.01,11.863796132002498,,
South Africa,ZAF,2020-02-20,,,1.19,12.4174922142942,,
South Africa,ZAF,2020-02-21,,,1.41,13.163835473120699,,
South Africa,ZAF,2020-02-22,,,1.4,14.1344344233308,,
South Africa,ZAF,2020-02-23,,,1.86,15.372028906989998,,
South Africa,ZAF,2020-02-24,,,2.16,16.9335865978952,,
South Africa,ZAF,2020-02-25,,,2.88,18.8943336915958,,
South Africa,ZAF,2020-02-26,,,3.39,21.352235767792198,,
South Africa,ZAF,2020-02-27,,,4.21,24.4318302592819,,
South Africa,ZAF,2020-02-28,,,5.27,28.2877715977915,,
South Africa,ZAF,2020-02-29,,,6.22,33.1089861620402,,
South Africa,ZAF,2020-03-01,,,7.89,39.122691319507396,,
South Africa,ZAF,2020-03-02,,,9.55,46.597383269054205,,
South Africa,ZAF,2020-03-03,,,12.18,55.844936854619505,70.0,
South Africa,ZAF,2020-03-04,,,13.42,67.22001860159929,70.0,
South Africa,ZAF,2020-03-05,,,17.72,81.1143639064352,70.0,
South Africa,ZAF,2020-03-06,,,21.15,97.9431655514715,70.0,
South Africa,ZAF,2020-03-07,,,25.66,118.121912613188,70.0,
South Africa,ZAF,2020-03-08,,,31.8,142.034983368517,70.0,
South Africa,ZAF,2020-03-09,1.0,,38.76,170.00086396077802,70.0,
South Africa,ZAF,2020-03-10,1.75,,45.03,202.245443275122,70.0,
South Africa,ZAF,2020-03-11,1.75,,55.3,238.88691948316298,70.0,
South Africa,ZAF,2020-03-12,2.6,,64.29,279.920549454081,262.0,
South Africa,ZAF,2020-03-13,3.2,,77.81,325.21419161329396,260.0,
South Africa,ZAF,2020-03-14,3.83333,,90.14,374.511915540563,285.0,
South Africa,ZAF,2020-03-15,3.66667,,107.86,427.439586798184,336.0,
South Africa,ZAF,2020-03-16,8.0,,129.87,483.503154194918,440.0,
South Africa,ZAF,2020-03-17,9.16667,,150.32,542.091906139734,605.0,
South Africa,ZAF,2020-03-18,11.14286,,180.99,602.485901542836,743.0,
South Africa,ZAF,2020-03-19,14.71429,,212.62,663.878607913635,883.0,
South Africa,ZAF,2020-03-20,19.0,,247.96,725.414889309584,1068.0,
South Africa,ZAF,2020-03-21,25.85714,,288.01,786.2444712395379,1309.0,
South Africa,ZAF,2020-03-22,30.85714,,336.13,845.5828081527679,1616.0,
South Africa,ZAF,2020-03-23,31.85714,,387.3,902.769528311704,1956.0,
South Africa,ZAF,2020-03-24,48.57143,,443.52,957.3201151978391,2331.0,273.272801585104
South Africa,ZAF,2020-03-25,67.42857,,506.1,1008.95508400849,2764.0,382.37413117203204
South Africa,ZAF,2020-03-26,84.71429,,600.08,1057.6145275265599,3266.0,483.777148396999
South Africa,ZAF,2020-03-27,111.0,,718.11,1103.45654118921,3837.0,637.7462113026439
South Africa,ZAF,2020-03-28,137.85714,,845.23,1146.83692203422,4459.0,796.045694276107
South Africa,ZAF,2020-03-29,135.28571000000002,,904.65,1188.28278712041,5119.0,784.264657490784
South Africa,ZAF,2020-03-30,143.71428999999998,,937.29,1228.46425705076,5816.0,835.4053896851649
South Africa,ZAF,2020-03-31,132.0,,963.76,1268.15773522063,6542.0,768.4671271501539
South Africa,ZAF,2020-04-01,113.71428999999999,,989.24,1308.21198350515,7285.0,662.165493643554
South Africa,ZAF,2020-04-02,95.85714,,1034.96,1349.50448800536,8025.0,557.591522439084
South Africa,ZAF,2020-04-03,76.42857,,1074.82,1392.90416816155,8745.0,443.533847894786
South Africa,ZAF,2020-04-04,47.85714,,1122.76,1439.24627292694,9437.0,276.715208294055
South Africa,ZAF,2020-04-05,56.85714,,1175.13,1489.3115047105898,10095.0,327.150568082076
South Africa,ZAF,2020-04-06,53.57143000000001,,1241.38,1543.80425964849,10716.0,306.372502733005
South Africa,ZAF,2020-04-07,51.42857,,1310.88,1603.37173606779,11298.0,292.008612656731
South Africa,ZAF,2020-04-08,56.57143000000001,,1362.77,1668.61471169267,11840.0,318.56589964145803
South Africa,ZAF,2020-04-09,66.42857,,1424.5,1740.09418086764,12345.0,370.661689094076
South Africa,ZAF,2020-04-10,67.42857,,1495.66,1818.34532183875,12818.0,372.50408953333704
South Africa,ZAF,2020-04-11,71.14286,,1561.43,1903.8995211948898,13264.0,388.85664851331495
South Africa,ZAF,2020-04-12,63.285709999999995,,1609.46,1997.3030354759198,13687.0,342.066452314161
South Africa,ZAF,2020-04-13,74.0,,1678.97,2099.1279231944,14090.0,395.38489504400803
South Africa,ZAF,2020-04-14,83.71429,,1760.16,2209.9768746213,14477.0,442.061082728379
South Africa,ZAF,2020-04-15,95.14286,,1825.88,2330.4905153577697,14853.0,496.52260910981397
South Africa,ZAF,2020-04-16,94.42857,,1894.94,2461.3497605083,15219.0,487.079677399405
South Africa,ZAF,2020-04-17,95.85714,,1996.35,2603.29055820233,15579.0,488.851444150541
South Africa,ZAF,2020-04-18,111.42857,,2109.69,2757.12286153454,15935.0,562.08968878095
South Africa,ZAF,2020-04-19,143.71428999999998,,2209.5,2923.75261501623,16289.0,717.503087645089
South Africa,ZAF,2020-04-20,140.71428999999998,,2348.66,3104.19651402073,16642.0,695.8343167823731
South Africa,ZAF,2020-04-21,146.85714,,2462.86,3299.6037767949897,16996.0,719.9340289762661
South Africa,ZAF,2020-04-22,150.0,,2590.17,3511.2621794639003,17352.0,729.723956395798
South Africa,ZAF,2020-04-23,161.28571000000002,,2719.95,3740.6112682960998,17710.0,779.509806482903
South Africa,ZAF,2020-04-24,192.57143,,2860.67,3989.26116706367,18071.0,925.7720108807209
South Africa,ZAF,2020-04-25,205.28571000000002,,2999.39,4258.98843213208,18436.0,982.9408110116119
South Africa,ZAF,2020-04-26,189.57143,,3172.26,4551.70819508351,18802.0,905.2959522471491
South Africa,ZAF,2020-04-27,198.28571000000002,,3354.38,4869.4493997890995,19167.0,945.756197415475
South Africa,ZAF,2020-04-28,213.28571000000002,,3537.12,5214.30937334242,19547.0,1017.53760244315
South Africa,ZAF,2020-04-29,218.71428999999998,,3737.7,5588.36857854612,19926.0,1045.21398647036
South Africa,ZAF,2020-04-30,245.0,,3933.95,5993.56624946431,20321.0,1174.5562956021001
South Africa,ZAF,2020-05-01,242.0,,4137.55,6431.59741014978,20720.0,1165.5519797330999
South Africa,ZAF,2020-05-02,247.28571000000002,,4378.62,6903.769519704979,21122.0,1198.2181810754598
South Africa,ZAF,2020-05-03,282.14286,,4638.22,7410.882046621021,21538.0,1377.24274791931
South Africa,ZAF,2020-05-04,319.57142999999996,,4907.91,7953.124103087859,21961.0,1573.4828129590899
South Africa,ZAF,2020-05-05,346.71429,,5233.25,8529.95372654571,22394.0,1723.9403774038599
South Africa,ZAF,2020-05-06,368.0,,5566.78,9139.997906175,22835.0,1849.70311951124
South Africa,ZAF,2020-05-07,351.14286,,5891.46,9780.95394606186,23284.0,1785.7597620220802
South Africa,ZAF,2020-05-08,369.28571,,6251.74,10449.5187537785,23745.0,1901.48319637808
South Africa,ZAF,2020-05-09,420.57142999999996,,6604.33,11141.3726005265,24216.0,2193.71412660015
South Africa,ZAF,2020-05-10,440.57142999999996,,6977.19,11851.2590551366,24699.0,2328.59196642159
South Africa,ZAF,2020-05-11,461.71429000000006,,7369.96,12573.2026670925,25196.0,2472.91789236071
South Africa,ZAF,2020-05-12,490.28570999999994,,7783.86,13300.7379031247,25709.0,2660.45993077269
South Africa,ZAF,2020-05-13,539.71429,,8252.61,14027.1908541681,26239.0,2965.7569721686605
South Africa,ZAF,2020-05-14,609.42857,,8692.25,14746.0451460912,26791.0,3388.6879990472103
South Africa,ZAF,2020-05-15,643.8571400000001,,9165.66,15451.3616877898,27369.0,3618.94018854258
South Africa,ZAF,2020-05-16,661.28571,,9669.53,16138.0470373745,27979.0,3752.2001913438794
South Africa,ZAF,2020-05-17,705.0,,10238.25,16801.9634440985,28628.0,4031.6942692438397
South Africa,ZAF,2020-05-18,785.71429,,10827.06,17440.0457665182,29327.0,4520.03841412339
South Africa,ZAF,2020-05-19,825.8571400000001,,11464.02,18050.2019451507,30083.0,4768.98888385829
South Africa,ZAF,2020-05-20,835.71429,,12115.1,18631.1757828549,30910.0,4832.64373015583
South Africa,ZAF,2020-05-21,847.0,,12744.21,19182.5569190906,31817.0,4892.01478346913
South Africa,ZAF,2020-05-22,914.0,,13297.18,19704.6549819547,32816.0,5258.04623949565
South Africa,ZAF,2020-05-23,943.0,,13782.23,20198.4072878702,33917.0,5387.69426537099
South Africa,ZAF,2020-05-24,998.28571,,14300.68,20665.466503467098,35131.0,5647.557049103791
South Africa,ZAF,2020-05-25,1009.71429,,14897.86,21108.271603571102,36471.0,5639.01244439499
South Africa,ZAF,2020-05-26,1026.0,,15494.28,21529.9653480097,37948.0,5639.50666731222
South Africa,ZAF,2020-05-27,1009.1428599999999,,16120.8,21934.2479087944,39571.0,5443.19093061471
South Africa,ZAF,2020-05-28,1133.42857,,16746.49,22325.3312578422,41350.0,5982.33371268326
South Africa,ZAF,2020-05-29,1180.85714,,17456.35,22707.8304462722,43293.0,6082.60054969589
South Africa,ZAF,2020-05-30,1302.14286,,18199.53,23086.7444610193,45407.0,6529.779133277851
South Africa,ZAF,2020-05-31,1374.85714,,18975.89,23467.4565624571,47700.0,6697.108010257591
South Africa,ZAF,2020-06-01,1442.85714,,19828.36,23855.7490322431,50177.0,6814.13419279924
South Africa,ZAF,2020-06-02,1534.57143,,20795.58,24257.788860510296,52838.0,7015.16233959061
South Africa,ZAF,2020-06-03,1649.7142900000001,,21740.09,24680.1268974199,55686.0,7290.8107541714
South Africa,ZAF,2020-06-04,1655.42857,,22694.6,25129.5977746877,58722.0,7066.43459732348
South Africa,ZAF,2020-06-05,1912.71429,,23396.34,25613.2335978117,61951.0,7881.772739561529
South Africa,ZAF,2020-06-06,2027.71429,,24042.73,26137.881899132597,65381.0,8064.547246511559
South Africa,ZAF,2020-06-07,2143.71429,,24635.65,26709.760855020602,69013.0,8230.07757214073
South Africa,ZAF,2020-06-08,2228.85714,,25305.29,27334.1376250002,72861.0,8263.96654780617
South Africa,ZAF,2020-06-09,2360.28571,,25999.86,28015.1730810837,76932.0,8458.16429266996
South Africa,ZAF,2020-06-10,2454.14286,,26700.22,28756.2182019604,81234.0,8508.830590547199
South Africa,ZAF,2020-06-11,2556.57143,,27378.36,29560.002947685098,85774.0,8587.02460055553
South Africa,ZAF,2020-06-12,2539.42857,,28070.65,30428.771359873597,90536.0,8275.21656454794
South Africa,ZAF,2020-06-13,2641.85714,,28778.46,31364.6240422063,95548.0,8366.15460677153
South Africa,ZAF,2020-06-14,2823.28571,,29510.54,32369.6799618673,100802.0,8703.920609759749
South Africa,ZAF,2020-06-15,3107.57143,,30364.11,33446.1628130451,106286.0,9344.04462051846
South Africa,ZAF,2020-06-16,3236.28571,,31164.25,34596.4092695156,111981.0,9509.35371165646
South Africa,ZAF,2020-06-17,3334.71429,,31908.02,35822.841538991604,117830.0,9594.07450908226
South Africa,ZAF,2020-06-18,3570.14286,,32613.78,37127.979497025095,123826.0,10076.8219595793
South Africa,ZAF,2020-06-19,3617.4285700000005,,33648.07,38514.3827148143,129909.0,10036.418898763
South Africa,ZAF,2020-06-20,3684.0,,34803.68,39984.6386805233,136025.0,10066.394177140699
South Africa,ZAF,2020-06-21,3849.28571,,36092.36,41541.3699349658,142112.0,10378.3282124517
South Africa,ZAF,2020-06-22,3894.85714,,37423.96,43187.133866591605,148103.0,10380.746525495899
South Africa,ZAF,2020-06-23,4008.14286,,38741.51,44924.3933925609,153941.0,10579.0152698979
South Africa,ZAF,2020-06-24,4253.42857,,40041.24,46755.2924036841,159542.0,11136.776702486899
South Africa,ZAF,2020-06-25,4483.42857,,41337.18,48681.3745650909,164814.0,11664.916578983999
South Africa,ZAF,2020-06-26,4926.42857,,42681.54,50703.4260111781,169667.0,12757.5964649429
