Entity,Code,Date,daily_new_confirmed,annotations,lshtm_median,lshtm_lower,lshtm_upper
Mozambique,MOZ,2020-03-25,0.33333,,,,
Mozambique,MOZ,2020-03-26,1.25,,,,
Mozambique,MOZ,2020-03-27,1.4,,,,
Mozambique,MOZ,2020-03-28,1.16667,,,,
Mozambique,MOZ,2020-03-29,1.14286,,,,
Mozambique,MOZ,2020-03-30,1.0,,,,
Mozambique,MOZ,2020-03-31,1.0,,,,
Mozambique,MOZ,2020-04-01,1.0,,,,
Mozambique,MOZ,2020-04-02,0.71429,,,,
Mozambique,MOZ,2020-04-03,0.42857,,,,
Mozambique,MOZ,2020-04-04,0.42857,,,,
Mozambique,MOZ,2020-04-05,0.28570999999999996,,,,
Mozambique,MOZ,2020-04-06,0.28570999999999996,,,,
Mozambique,MOZ,2020-04-07,0.28570999999999996,,,,
Mozambique,MOZ,2020-04-08,0.28570999999999996,,,,
Mozambique,MOZ,2020-04-09,1.0,,,,
Mozambique,MOZ,2020-04-10,1.0,,,,
Mozambique,MOZ,2020-04-11,1.4285700000000001,,,,
Mozambique,MOZ,2020-04-12,1.4285700000000001,,,,
Mozambique,MOZ,2020-04-13,1.5714299999999999,,,,
Mozambique,MOZ,2020-04-14,2.42857,,,,
Mozambique,MOZ,2020-04-15,2.57143,,,,
Mozambique,MOZ,2020-04-16,1.71429,,,,
Mozambique,MOZ,2020-04-17,2.0,,,,
Mozambique,MOZ,2020-04-18,2.0,,,,
Mozambique,MOZ,2020-04-19,2.1428599999999998,,,,
Mozambique,MOZ,2020-04-20,2.57143,,,,
Mozambique,MOZ,2020-04-21,1.71429,,,,
Mozambique,MOZ,2020-04-22,1.5714299999999999,,,,
Mozambique,MOZ,2020-04-23,1.71429,,,,
Mozambique,MOZ,2020-04-24,2.1428599999999998,,,,
Mozambique,MOZ,2020-04-25,4.42857,,,,
Mozambique,MOZ,2020-04-26,5.0,,,,
Mozambique,MOZ,2020-04-27,5.28571,,,,
Mozambique,MOZ,2020-04-28,5.28571,,,,
Mozambique,MOZ,2020-04-29,5.28571,,,,
Mozambique,MOZ,2020-04-30,5.0,,,,
Mozambique,MOZ,2020-05-01,4.28571,,,,
Mozambique,MOZ,2020-05-02,2.0,,,,
Mozambique,MOZ,2020-05-03,1.2857100000000001,,,,
Mozambique,MOZ,2020-05-04,0.57143,,,,
Mozambique,MOZ,2020-05-05,0.57143,,,,
Mozambique,MOZ,2020-05-06,0.71429,,,,
Mozambique,MOZ,2020-05-07,0.71429,,,,
Mozambique,MOZ,2020-05-08,0.71429,,,,
Mozambique,MOZ,2020-05-09,0.42857,,,,
Mozambique,MOZ,2020-05-10,1.14286,,,,
Mozambique,MOZ,2020-05-11,1.5714299999999999,,,,
Mozambique,MOZ,2020-05-12,3.28571,,,,
Mozambique,MOZ,2020-05-13,3.28571,,,,
Mozambique,MOZ,2020-05-14,3.71429,,,,
Mozambique,MOZ,2020-05-15,4.85714,,,,
Mozambique,MOZ,2020-05-16,5.28571,,,,
Mozambique,MOZ,2020-05-17,6.0,,,,
Mozambique,MOZ,2020-05-18,6.57143,,,,
Mozambique,MOZ,2020-05-19,6.0,,,,
Mozambique,MOZ,2020-05-20,6.0,,,,
Mozambique,MOZ,2020-05-21,7.0,,,,
Mozambique,MOZ,2020-05-22,6.714289999999999,,,,
Mozambique,MOZ,2020-05-23,6.42857,,,,
Mozambique,MOZ,2020-05-24,5.57143,,,,
Mozambique,MOZ,2020-05-25,8.14286,,,,
Mozambique,MOZ,2020-05-26,9.14286,,,,
Mozambique,MOZ,2020-05-27,9.57143,,,,
Mozambique,MOZ,2020-05-28,10.14286,,,,
Mozambique,MOZ,2020-05-29,10.14286,,,,
Mozambique,MOZ,2020-05-30,10.0,,,,
Mozambique,MOZ,2020-05-31,10.85714,,,,
Mozambique,MOZ,2020-06-01,8.57143,,,,
Mozambique,MOZ,2020-06-02,6.42857,,,,
Mozambique,MOZ,2020-06-03,13.42857,,,,
Mozambique,MOZ,2020-06-04,12.71429,,,,
Mozambique,MOZ,2020-06-05,17.0,,,,
Mozambique,MOZ,2020-06-06,17.14286,,,,
Mozambique,MOZ,2020-06-07,23.85714,,,,
Mozambique,MOZ,2020-06-08,24.57143,,,,
Mozambique,MOZ,2020-06-09,25.57143,,,,
Mozambique,MOZ,2020-06-10,20.85714,,,,
Mozambique,MOZ,2020-06-11,22.28571,,,,
Mozambique,MOZ,2020-06-12,19.57143,,,,
Mozambique,MOZ,2020-06-13,22.14286,,,,
Mozambique,MOZ,2020-06-14,20.28571,,,,
Mozambique,MOZ,2020-06-15,22.42857,,,,
Mozambique,MOZ,2020-06-16,25.14286,,,,
Mozambique,MOZ,2020-06-17,26.42857,,,,
Mozambique,MOZ,2020-06-18,25.57143,,,,
Mozambique,MOZ,2020-06-19,24.71429,,,,
Mozambique,MOZ,2020-06-20,22.71429,,,,
Mozambique,MOZ,2020-06-21,19.28571,,,,
Mozambique,MOZ,2020-06-22,21.42857,,,,
Mozambique,MOZ,2020-06-23,18.28571,,,,
Mozambique,MOZ,2020-06-24,17.0,,,,
Mozambique,MOZ,2020-06-25,15.85714,,,,
Mozambique,MOZ,2020-06-26,18.0,,,,
Mozambique,MOZ,2020-06-27,21.14286,,,,
Mozambique,MOZ,2020-06-28,21.57143,,,,
Mozambique,MOZ,2020-06-29,18.0,,,,
Mozambique,MOZ,2020-06-30,20.85714,,,,
Mozambique,MOZ,2020-07-01,18.85714,,,,
Mozambique,MOZ,2020-07-02,20.14286,,,,
Mozambique,MOZ,2020-07-03,18.57143,,,,
Mozambique,MOZ,2020-07-04,17.57143,,,,
Mozambique,MOZ,2020-07-05,18.57143,,,,
Mozambique,MOZ,2020-07-06,18.28571,,38.8530868832855,20.3177801624757,80.4915035453018
Mozambique,MOZ,2020-07-07,18.42857,,39.1183959771303,20.4766689884035,80.597352555744
Mozambique,MOZ,2020-07-08,21.57143,,45.7456752588938,23.967780482663603,93.7750213488974
Mozambique,MOZ,2020-07-09,24.0,,50.8534079076736,26.666669405205603,103.759863476656
Mozambique,MOZ,2020-07-10,24.85714,,52.6277198754013,27.6188914503715,106.879302436894
Mozambique,MOZ,2020-07-11,24.57143,,51.9843405116074,27.3011133364012,105.18248687778099
Mozambique,MOZ,2020-07-12,23.71429,,50.1376390776202,26.348890805756398,101.069245340984
Mozambique,MOZ,2020-07-13,24.28571,,51.315479922205704,26.984446283874,103.158319259316
Mozambique,MOZ,2020-07-14,29.57143,,62.44736720593121,32.8566689903902,125.24705575773399
Mozambique,MOZ,2020-07-15,32.57143,,68.7473116427488,36.19000244954611,137.549062486422
Mozambique,MOZ,2020-07-16,37.0,,78.05885616008229,41.1111140215932,155.896974109885
Mozambique,MOZ,2020-07-17,41.57143,,87.6647134576108,46.190003255594505,174.713346390569
Mozambique,MOZ,2020-07-18,41.57143,,87.63057998438542,46.190003527006795,174.295464753345
Mozambique,MOZ,2020-07-19,42.85714,,90.30960374453699,47.6188925524957,179.376360134614
Mozambique,MOZ,2020-07-20,47.714290000000005,,100.512551754798,53.0155594141697,199.48199255750401
Mozambique,MOZ,2020-07-21,41.14286,,86.64579137612101,45.714447668008496,171.710343510498
Mozambique,MOZ,2020-07-22,38.285709999999995,,80.6088648548027,42.5400032071756,159.534445598356
Mozambique,MOZ,2020-07-23,32.42857,,68.2623941555056,36.032224900074795,134.907246627759
Mozambique,MOZ,2020-07-24,28.42857,,59.831273531949904,31.587780052649002,118.152999330748
Mozambique,MOZ,2020-07-25,26.85714,,56.514021827381605,29.841113318768603,111.543217425273
Mozambique,MOZ,2020-07-26,25.85714,,54.4029115540836,28.730002136690196,107.333283917619
Mozambique,MOZ,2020-07-27,25.42857,,53.4972938592836,28.254446615754,105.49766564756099
Mozambique,MOZ,2020-07-28,27.714290000000002,,58.300676662841,30.7933357894682,114.96175818916299
Mozambique,MOZ,2020-07-29,26.285709999999998,,55.29479437923511,29.206669037564996,109.030134945583
Mozambique,MOZ,2020-07-30,27.285709999999998,,57.3982635088758,30.317780154326602,113.16536303647699
Mozambique,MOZ,2020-07-31,32.285709999999995,,67.918230975377,35.873336080452,133.876066039392
Mozambique,MOZ,2020-08-01,39.14286,,82.34817796617959,43.4922255752124,162.370121653238
Mozambique,MOZ,2020-08-02,41.57143,,87.46476644909251,46.190003532938206,172.552398163632
Mozambique,MOZ,2020-08-03,39.57143,,83.26799537345191,43.967780871083605,164.462543082309
Mozambique,MOZ,2020-08-04,38.85714,,81.7796323645546,43.1744474586606,161.648975823778
Mozambique,MOZ,2020-08-05,44.14286,,92.92441814289819,49.0477814290825,183.72757104147598
Mozambique,MOZ,2020-08-06,47.285709999999995,,99.566019824469,52.5400040591506,197.0670941802
Mozambique,MOZ,2020-08-07,44.57143,,93.8774511090942,49.523337395749394,185.933641491567
Mozambique,MOZ,2020-08-08,49.85714,,105.047736330348,55.3966716652888,208.319727965708
Mozambique,MOZ,2020-08-09,47.714290000000005,,100.572907465595,53.015560501334896,199.73246942244302
Mozambique,MOZ,2020-08-10,46.14286,,97.30620117228192,51.270004918066796,193.63994901123002
Mozambique,MOZ,2020-08-11,62.57143000000001,,132.018426057232,69.523339910309,263.477491740904
Mozambique,MOZ,2020-08-12,64.57143,,,,
Mozambique,MOZ,2020-08-13,68.57143,,,,
Mozambique,MOZ,2020-08-14,74.0,,,,
Mozambique,MOZ,2020-08-15,70.71429,,,,
Mozambique,MOZ,2020-08-16,78.57143,,,,
Mozambique,MOZ,2020-08-17,83.71429,,,,
Mozambique,MOZ,2020-08-18,71.85714,,,,
Mozambique,MOZ,2020-08-19,61.85714,,,,
Mozambique,MOZ,2020-08-20,69.42857,,,,
Mozambique,MOZ,2020-08-21,68.14286,,,,
Mozambique,MOZ,2020-08-22,69.57143,,,,
Mozambique,MOZ,2020-08-23,73.28571,,,,
Mozambique,MOZ,2020-08-24,77.14286,,,,
Mozambique,MOZ,2020-08-25,75.14286,,,,
Mozambique,MOZ,2020-08-26,84.85714,,,,
Mozambique,MOZ,2020-08-27,77.85714,,,,
Mozambique,MOZ,2020-08-28,76.57143,,,,
Mozambique,MOZ,2020-08-29,71.71429,,,,
Mozambique,MOZ,2020-08-30,65.14286,,,,
Mozambique,MOZ,2020-08-31,60.85714,,,,
Mozambique,MOZ,2020-09-01,68.0,,,,
Mozambique,MOZ,2020-09-02,75.85714,,,,
Mozambique,MOZ,2020-09-03,75.28571,,,,
Mozambique,MOZ,2020-09-04,79.42857,,,,
Mozambique,MOZ,2020-09-05,81.14286,,,,
Mozambique,MOZ,2020-09-06,83.0,,,,
Mozambique,MOZ,2020-09-07,89.0,,,,
Mozambique,MOZ,2020-09-08,91.57143,,,,
Mozambique,MOZ,2020-09-09,86.85714,,,,
Mozambique,MOZ,2020-09-10,92.42857,,,,
Mozambique,MOZ,2020-09-11,89.28571,,,,
Mozambique,MOZ,2020-09-12,93.28571,,,,
Mozambique,MOZ,2020-09-13,99.85714,,,,
Mozambique,MOZ,2020-09-14,117.85713999999999,,,,
Mozambique,MOZ,2020-09-15,132.14286,,,,
Mozambique,MOZ,2020-09-16,152.28571000000002,,,,
Mozambique,MOZ,2020-09-17,175.71428999999998,,,,
Mozambique,MOZ,2020-09-18,189.85714,,,,
Mozambique,MOZ,2020-09-19,192.28571000000002,,,,
Mozambique,MOZ,2020-09-20,213.85714,,,,
Mozambique,MOZ,2020-09-21,214.57143,,,,
Mozambique,MOZ,2020-09-22,204.28571000000002,,,,
Mozambique,MOZ,2020-09-23,200.14286,,,,
Mozambique,MOZ,2020-09-24,181.14286,,,,
Mozambique,MOZ,2020-09-25,176.85714,,,,
Mozambique,MOZ,2020-09-26,189.28571000000002,,,,
Mozambique,MOZ,2020-09-27,174.28571000000002,,,,
Mozambique,MOZ,2020-09-28,173.14286,,,,
Mozambique,MOZ,2020-09-29,196.57143,,,,
Mozambique,MOZ,2020-09-30,206.0,,,,
Mozambique,MOZ,2020-10-01,209.42857,,,,
Mozambique,MOZ,2020-10-02,212.71428999999998,,,,
Mozambique,MOZ,2020-10-03,198.57143,,,,
Mozambique,MOZ,2020-10-04,184.57143,,,,
Mozambique,MOZ,2020-10-05,173.28571000000002,,,,
Mozambique,MOZ,2020-10-06,144.0,,,,
Mozambique,MOZ,2020-10-07,120.28571000000001,,,,
Mozambique,MOZ,2020-10-08,109.42857,,,,
Mozambique,MOZ,2020-10-09,107.28571000000001,,,,
Mozambique,MOZ,2020-10-10,109.0,,,,
Mozambique,MOZ,2020-10-11,113.57143,,,,
Mozambique,MOZ,2020-10-12,115.0,,,,
Mozambique,MOZ,2020-10-13,113.14286000000001,,,,
Mozambique,MOZ,2020-10-14,122.85713999999999,,,,
Mozambique,MOZ,2020-10-15,128.28571000000002,,,,
Mozambique,MOZ,2020-10-16,128.28571000000002,,,,
Mozambique,MOZ,2020-10-17,124.28571000000001,,,,
Mozambique,MOZ,2020-10-18,123.28571000000001,,,,
Mozambique,MOZ,2020-10-19,123.57143,,,,
Mozambique,MOZ,2020-10-20,141.71428999999998,,,,
Mozambique,MOZ,2020-10-21,133.14286,,,,
Mozambique,MOZ,2020-10-22,134.14286,,,,
Mozambique,MOZ,2020-10-23,146.0,,,,
Mozambique,MOZ,2020-10-24,162.28571000000002,,,,
Mozambique,MOZ,2020-10-25,169.71428999999998,,,,
Mozambique,MOZ,2020-10-26,160.0,,,,
Mozambique,MOZ,2020-10-27,154.42857,,,,
Mozambique,MOZ,2020-10-28,154.71428999999998,,,,
Myanmar,MMR,2020-03-26,1.0,,,,
Myanmar,MMR,2020-03-27,1.25,,,,
Myanmar,MMR,2020-03-28,1.0,,,,
Myanmar,MMR,2020-03-29,1.33333,,,,
Myanmar,MMR,2020-03-30,1.14286,,,,
Myanmar,MMR,2020-03-31,1.71429,,,,
Myanmar,MMR,2020-04-01,1.71429,,,,
Myanmar,MMR,2020-04-02,1.8571400000000002,,,,
Myanmar,MMR,2020-04-03,2.1428599999999998,,,,
Myanmar,MMR,2020-04-04,2.1428599999999998,,,,
Myanmar,MMR,2020-04-05,1.8571400000000002,,,,
Myanmar,MMR,2020-04-06,1.8571400000000002,,,,
Myanmar,MMR,2020-04-07,1.14286,,,,
Myanmar,MMR,2020-04-08,1.0,,,,
Myanmar,MMR,2020-04-09,0.85714,,,,
Myanmar,MMR,2020-04-10,1.0,,,,
Myanmar,MMR,2020-04-11,1.14286,,,,
Myanmar,MMR,2020-04-12,1.4285700000000001,,,,
Myanmar,MMR,2020-04-13,2.8571400000000002,,,,
Myanmar,MMR,2020-04-14,5.71429,,,,
Myanmar,MMR,2020-04-15,7.42857,,,,
Myanmar,MMR,2020-04-16,7.42857,,,,
Myanmar,MMR,2020-04-17,8.28571,,,,
Myanmar,MMR,2020-04-18,9.42857,,,,
Myanmar,MMR,2020-04-19,10.85714,,,,
Myanmar,MMR,2020-04-20,10.0,,,,
Myanmar,MMR,2020-04-21,8.14286,,,,
Myanmar,MMR,2020-04-22,6.714289999999999,,,,
Myanmar,MMR,2020-04-23,7.57143,,,,
Myanmar,MMR,2020-04-24,6.714289999999999,,,,
Myanmar,MMR,2020-04-25,7.142860000000001,,,,
Myanmar,MMR,2020-04-26,5.57143,,,,
Myanmar,MMR,2020-04-27,5.0,,,,
Myanmar,MMR,2020-04-28,3.8571400000000002,,,,
Myanmar,MMR,2020-04-29,4.14286,,,,
Myanmar,MMR,2020-04-30,3.28571,,,,
Myanmar,MMR,2020-05-01,2.71429,,,,
Myanmar,MMR,2020-05-02,1.0,,,,
Myanmar,MMR,2020-05-03,0.71429,,,,
Myanmar,MMR,2020-05-04,1.2857100000000001,,,,
Myanmar,MMR,2020-05-05,2.1428599999999998,,,,
Myanmar,MMR,2020-05-06,1.5714299999999999,,,,
Myanmar,MMR,2020-05-07,1.71429,,,,
Myanmar,MMR,2020-05-08,3.5714300000000003,,,,
Myanmar,MMR,2020-05-09,3.71429,,,,
Myanmar,MMR,2020-05-10,3.8571400000000002,,,,
Myanmar,MMR,2020-05-11,3.5714300000000003,,,,
Myanmar,MMR,2020-05-12,2.71429,,,,
Myanmar,MMR,2020-05-13,2.71429,,,,
Myanmar,MMR,2020-05-14,2.71429,,,,
Myanmar,MMR,2020-05-15,0.71429,,,,
Myanmar,MMR,2020-05-16,0.71429,,,,
Myanmar,MMR,2020-05-17,0.57143,,,,
Myanmar,MMR,2020-05-18,1.0,,,,
Myanmar,MMR,2020-05-19,1.5714299999999999,,,,
Myanmar,MMR,2020-05-20,1.8571400000000002,,,,
Myanmar,MMR,2020-05-21,2.57143,,,,
Myanmar,MMR,2020-05-22,2.57143,,,,
Myanmar,MMR,2020-05-23,2.71429,,,,
Myanmar,MMR,2020-05-24,2.71429,,,,
Myanmar,MMR,2020-05-25,2.0,,,,
Myanmar,MMR,2020-05-26,1.71429,,,,
Myanmar,MMR,2020-05-27,1.8571400000000002,,,,
Myanmar,MMR,2020-05-28,1.0,,,,
Myanmar,MMR,2020-05-29,1.0,,,,
Myanmar,MMR,2020-05-30,3.28571,,,,
Myanmar,MMR,2020-05-31,3.28571,,,,
Myanmar,MMR,2020-06-01,3.8571400000000002,,,,
Myanmar,MMR,2020-06-02,3.5714300000000003,,,,
Myanmar,MMR,2020-06-03,3.8571400000000002,,,,
Myanmar,MMR,2020-06-04,4.0,,,,
Myanmar,MMR,2020-06-05,4.28571,,,,
Myanmar,MMR,2020-06-06,1.71429,,,,
Myanmar,MMR,2020-06-07,2.28571,,,,
Myanmar,MMR,2020-06-08,2.1428599999999998,,,,
Myanmar,MMR,2020-06-09,2.28571,,,,
Myanmar,MMR,2020-06-10,1.8571400000000002,,,,
Myanmar,MMR,2020-06-11,2.1428599999999998,,,,
Myanmar,MMR,2020-06-12,3.5714300000000003,,,,
Myanmar,MMR,2020-06-13,3.5714300000000003,,,,
Myanmar,MMR,2020-06-14,3.0,,,,
Myanmar,MMR,2020-06-15,2.71429,,,,
Myanmar,MMR,2020-06-16,2.57143,,,,
Myanmar,MMR,2020-06-17,2.28571,,,,
Myanmar,MMR,2020-06-18,2.0,,,,
Myanmar,MMR,2020-06-19,3.5714300000000003,,,,
Myanmar,MMR,2020-06-20,3.5714300000000003,,,,
Myanmar,MMR,2020-06-21,3.71429,,,,
Myanmar,MMR,2020-06-22,4.0,,,,
Myanmar,MMR,2020-06-23,4.14286,,,,
Myanmar,MMR,2020-06-24,4.28571,,,,
Myanmar,MMR,2020-06-25,4.28571,,,,
Myanmar,MMR,2020-06-26,1.0,,,,
Myanmar,MMR,2020-06-27,1.0,,,,
Myanmar,MMR,2020-06-28,1.2857100000000001,,,,
Myanmar,MMR,2020-06-29,1.2857100000000001,,,,
Myanmar,MMR,2020-06-30,1.14286,,,,
Myanmar,MMR,2020-07-01,1.0,,,,
Myanmar,MMR,2020-07-02,1.5714299999999999,,,,
Myanmar,MMR,2020-07-03,1.5714299999999999,,,,
Myanmar,MMR,2020-07-04,1.8571400000000002,,,,
Myanmar,MMR,2020-07-05,2.42857,,,,
Myanmar,MMR,2020-07-06,2.0,,,,
Myanmar,MMR,2020-07-07,2.42857,,,,
Myanmar,MMR,2020-07-08,2.42857,,,,
Myanmar,MMR,2020-07-09,2.0,,,,
Myanmar,MMR,2020-07-10,2.42857,,,,
Myanmar,MMR,2020-07-11,2.8571400000000002,,,,
Myanmar,MMR,2020-07-12,2.42857,,,,
Myanmar,MMR,2020-07-13,2.57143,,,,
Myanmar,MMR,2020-07-14,2.8571400000000002,,,,
Myanmar,MMR,2020-07-15,3.0,,,,
Myanmar,MMR,2020-07-16,2.71429,,,,
Myanmar,MMR,2020-07-17,2.57143,,,,
Myanmar,MMR,2020-07-18,1.8571400000000002,,,,
Myanmar,MMR,2020-07-19,1.5714299999999999,,,,
Myanmar,MMR,2020-07-20,1.4285700000000001,,,,
Myanmar,MMR,2020-07-21,0.71429,,,,
Myanmar,MMR,2020-07-22,0.57143,,,,
Myanmar,MMR,2020-07-23,0.85714,,,,
Myanmar,MMR,2020-07-24,0.57143,,,,
Myanmar,MMR,2020-07-25,1.0,,,,
Myanmar,MMR,2020-07-26,1.14286,,,,
Myanmar,MMR,2020-07-27,1.2857100000000001,,,,
Myanmar,MMR,2020-07-28,1.2857100000000001,,,,
Myanmar,MMR,2020-07-29,1.4285700000000001,,,,
Myanmar,MMR,2020-07-30,1.4285700000000001,,,,
Myanmar,MMR,2020-07-31,1.4285700000000001,,,,
Myanmar,MMR,2020-08-01,1.0,,,,
Myanmar,MMR,2020-08-02,0.57143,,,,
Myanmar,MMR,2020-08-03,0.42857,,,,
Myanmar,MMR,2020-08-04,0.71429,,,,
Myanmar,MMR,2020-08-05,0.71429,,,,
Myanmar,MMR,2020-08-06,0.57143,,,,
Myanmar,MMR,2020-08-07,0.85714,,,,
Myanmar,MMR,2020-08-08,0.85714,,,,
Myanmar,MMR,2020-08-09,0.85714,,,,
Myanmar,MMR,2020-08-10,1.0,,,,
Myanmar,MMR,2020-08-11,0.71429,,,,
Myanmar,MMR,2020-08-12,0.57143,,,,
Myanmar,MMR,2020-08-13,0.57143,,,,
Myanmar,MMR,2020-08-14,1.4285700000000001,,,,
Myanmar,MMR,2020-08-15,2.1428599999999998,,,,
Myanmar,MMR,2020-08-16,2.1428599999999998,,,,
Myanmar,MMR,2020-08-17,2.1428599999999998,,,,
Myanmar,MMR,2020-08-18,2.28571,,,,
Myanmar,MMR,2020-08-19,2.71429,,,,
Myanmar,MMR,2020-08-20,5.0,,,,
Myanmar,MMR,2020-08-21,5.71429,,,,
Myanmar,MMR,2020-08-22,8.71429,,,,
Myanmar,MMR,2020-08-23,10.0,,,,
Myanmar,MMR,2020-08-24,12.57143,,,,
Myanmar,MMR,2020-08-25,14.0,,,,
Myanmar,MMR,2020-08-26,17.85714,,,,
Myanmar,MMR,2020-08-27,27.14286,,,,
Myanmar,MMR,2020-08-28,31.285709999999998,,,,
Myanmar,MMR,2020-08-29,31.57143,,,,
Myanmar,MMR,2020-08-30,43.57143,,,,
Myanmar,MMR,2020-08-31,46.285709999999995,,,,
Myanmar,MMR,2020-09-01,59.0,,,,
Myanmar,MMR,2020-09-02,62.0,,,,
Myanmar,MMR,2020-09-03,67.42857,,,,
Myanmar,MMR,2020-09-04,72.14286,,,,
Myanmar,MMR,2020-09-05,80.0,,,,
Myanmar,MMR,2020-09-06,81.42857,,,,
Myanmar,MMR,2020-09-07,96.71429,,,,
Myanmar,MMR,2020-09-08,103.28571,,,,
Myanmar,MMR,2020-09-09,124.14286000000001,,,,
Myanmar,MMR,2020-09-10,135.85714,,,,
Myanmar,MMR,2020-09-11,161.71428999999998,,,,
Myanmar,MMR,2020-09-12,175.57143,,,,
Myanmar,MMR,2020-09-13,211.0,,,,
Myanmar,MMR,2020-09-14,221.57143,,,,
Myanmar,MMR,2020-09-15,241.28571000000002,,,,
Myanmar,MMR,2020-09-16,261.28571,,,,
Myanmar,MMR,2020-09-17,269.28571,,,,
Myanmar,MMR,2020-09-18,290.57142999999996,,,,
Myanmar,MMR,2020-09-19,310.85714,,,,
Myanmar,MMR,2020-09-20,352.42857000000004,,,,
Myanmar,MMR,2020-09-21,398.57142999999996,,,,
Myanmar,MMR,2020-09-22,453.14286,,,,
Myanmar,MMR,2020-09-23,474.71429000000006,,,,
Myanmar,MMR,2020-09-24,561.8571400000001,,,,
Myanmar,MMR,2020-09-25,602.28571,,,,
Myanmar,MMR,2020-09-26,641.57143,,,,
Myanmar,MMR,2020-09-27,675.42857,,,,
Myanmar,MMR,2020-09-28,704.1428599999999,,,,
Myanmar,MMR,2020-09-29,737.1428599999999,,,,
Myanmar,MMR,2020-09-30,780.8571400000001,,,,
Myanmar,MMR,2020-10-01,792.28571,,,,
Myanmar,MMR,2020-10-02,838.28571,,,,
Myanmar,MMR,2020-10-03,916.1428599999999,,,,
Myanmar,MMR,2020-10-04,930.28571,,,,
Myanmar,MMR,2020-10-05,1008.5714300000001,,,,
Myanmar,MMR,2020-10-06,1021.4285699999999,,,,
Myanmar,MMR,2020-10-07,1086.85714,,,,
Myanmar,MMR,2020-10-08,1151.42857,,,,
Myanmar,MMR,2020-10-09,1151.7142900000001,,,,
Myanmar,MMR,2020-10-10,1197.2857099999999,,,,
Myanmar,MMR,2020-10-11,1365.85714,,,,
Myanmar,MMR,2020-10-12,1454.2857099999999,,,,
Myanmar,MMR,2020-10-13,1504.7142900000001,,,,
Myanmar,MMR,2020-10-14,1486.2857099999999,,,,
Myanmar,MMR,2020-10-15,1413.14286,,,,
Myanmar,MMR,2020-10-16,1415.14286,,,,
Myanmar,MMR,2020-10-17,1368.85714,,,,
Myanmar,MMR,2020-10-18,1258.7142900000001,,,,
Myanmar,MMR,2020-10-19,1150.14286,,,,
Myanmar,MMR,2020-10-20,1127.2857099999999,,,,
Myanmar,MMR,2020-10-21,1152.14286,,,,
Myanmar,MMR,2020-10-22,1195.85714,,,,
Myanmar,MMR,2020-10-23,1236.7142900000001,,,,
Myanmar,MMR,2020-10-24,1268.14286,,,,
Myanmar,MMR,2020-10-25,1273.2857099999999,,,,
Myanmar,MMR,2020-10-26,1249.85714,,,,
Myanmar,MMR,2020-10-27,1285.0,,,,
Myanmar,MMR,2020-10-28,1309.14286,,,,
Namibia,NAM,2020-03-17,0.66667,,,,
Namibia,NAM,2020-03-18,0.5,,,,
Namibia,NAM,2020-03-19,0.4,,,,
Namibia,NAM,2020-03-20,0.33333,,,,
Namibia,NAM,2020-03-21,0.42857,,,,
Namibia,NAM,2020-03-22,0.14286,,,,
Namibia,NAM,2020-03-23,0.14286,,,,
Namibia,NAM,2020-03-24,0.14286,,,,
Namibia,NAM,2020-03-25,0.14286,,,,
Namibia,NAM,2020-03-26,0.28570999999999996,,,,
Namibia,NAM,2020-03-27,0.85714,,,,
Namibia,NAM,2020-03-28,0.71429,,,,
Namibia,NAM,2020-03-29,0.71429,,,,
Namibia,NAM,2020-03-30,1.14286,,,,
Namibia,NAM,2020-03-31,1.14286,,,,
Namibia,NAM,2020-04-01,1.14286,,,,
Namibia,NAM,2020-04-02,1.2857100000000001,,,,
Namibia,NAM,2020-04-03,0.71429,,,,
Namibia,NAM,2020-04-04,0.85714,,,,
Namibia,NAM,2020-04-05,0.85714,,,,
Namibia,NAM,2020-04-06,0.71429,,,,
Namibia,NAM,2020-04-07,0.71429,,,,
Namibia,NAM,2020-04-08,0.71429,,,,
Namibia,NAM,2020-04-09,0.42857,,,,
Namibia,NAM,2020-04-10,0.42857,,,,
Namibia,NAM,2020-04-11,0.28570999999999996,,,,
Namibia,NAM,2020-04-12,0.28570999999999996,,,,
Namibia,NAM,2020-04-13,0.0,,,,
Namibia,NAM,2020-04-14,0.0,,,,
Namibia,NAM,2020-04-15,0.0,,,,
Namibia,NAM,2020-04-16,0.0,,,,
Namibia,NAM,2020-04-17,0.0,,,,
Namibia,NAM,2020-04-18,0.0,,,,
Namibia,NAM,2020-04-19,0.0,,,,
Namibia,NAM,2020-04-20,0.0,,,,
Namibia,NAM,2020-04-21,0.0,,,,
Namibia,NAM,2020-04-22,0.0,,,,
Namibia,NAM,2020-04-23,0.0,,,,
Namibia,NAM,2020-04-24,0.0,,,,
Namibia,NAM,2020-04-25,0.0,,,,
Namibia,NAM,2020-04-26,0.0,,,,
Namibia,NAM,2020-04-27,0.0,,,,
Namibia,NAM,2020-04-28,0.0,,,,
Namibia,NAM,2020-04-29,0.0,,,,
Namibia,NAM,2020-04-30,0.0,,,,
Namibia,NAM,2020-05-01,0.0,,,,
Namibia,NAM,2020-05-02,0.0,,,,
Namibia,NAM,2020-05-03,0.0,,,,
Namibia,NAM,2020-05-04,0.0,,,,
Namibia,NAM,2020-05-05,0.0,,,,
Namibia,NAM,2020-05-06,0.0,,,,
Namibia,NAM,2020-05-07,0.0,,,,
Namibia,NAM,2020-05-08,0.0,,,,
